elapsed,385882,1619140100524,advanced
PCTS9MM2JJ1W,ball,Batter did not swing at pitch low out of strike zone
MBIUBC2SC1HY,play,batter hit a ground ball to third base and was thrown out
NPR3K3TKVQNA,ball,batter did not swing at ball outside of the strike zone
M1Y5VFN1QA9U,out,batter hit a fly ball to left field which was caught by the left fielder
3XV2BNSLOWS8,out,batter hit a pop up that was caught by the first basemen
IUM2OSU05EM4,ball,batter did not swing, the pitch was outside of the strike zone (high)
WU6Q37NREVFR,out,batter hits it into the air and it was caught by the first basemen
QCSRCT0U2NO0,play,batter hit a fly ball over the fence for a home run
3C2MCPE4U13G,strike,the batter swung at the pitch and missed
CF7XOVH5DV7N,foul,the batter hit the ball out of bounds to the first base side
