elapsed,648431,1619125776066,intermediate
77DTOUYHJL3I,out,it was hit into the air and caught by a player in short left field by an infielder
9I6SJ0DCP6B9,foul,the batter hit the ball and it was hit out of bounds
FAX4VL1OHL4F,play,the batter hit the ball on the ground to the second baseman
Q9FRYNLV8YKI,play,the batter hit the ball on the ground to the second baseman
OUBK6MN31BIB,foul,the batter hit the ball and it was hit out of bounds
WCO5KDF1XL1P,foul,the batter hit the ball and it was hit out of bounds
5ARIKPVXSJ5W,out,the batter hit the ball into the air and the right fielder caught the ball
D8MIG86PSYRE,ball,it was not in the strike zone and the batter did not swing
8Q70D3MUP6XC,play,the batter hit it on the ground to the 1st baseman
AW0W2OAAXEC4,foul,the batter hit the ball and it was hit out of bounds
