elapsed,376409,1619134465469,intermediate
XA2KKC8XNVE1,play,the batter hit it on the ground to left field.
BWUITRLH6HEM,strike,and the batter did swing at a pitch in the strike zone.
2XRENWOWOAW7,foul,batter swung and hit a ball behind the back stop.
YNBA5899ICSV,play,the batter hit the ball to left field.
T1OHZ9K4VT8B,strike,the batter did swing at a pitch inside the strike zone.
9QE78DIZ7SCK,none,video did not play
0LDQRE73KR82,ball,the batter did not swing at a pitch outside the strike zone.
TCGJA9666HWZ,ball,the batter did not swing at a pitch outside the strike zone.
7MQ9YY89OSWQ,out,the batter hit a pop up to the first baseman.
6FGAFKO86K6U,out,the batter hit a pop up that was caught in foul territory. 
