elapsed,1180999,1617135291192,intermediate
XJE0SCFJE9NP,strike,the hitter swung hard.
OMBUF7CDC4MN,out,and the hitter hit the ball into right field which was caught by the right fielder.
YYT37U2PZYCX,foul,then the hitter fouled the ball behind him.
8FO2NGL6CK5Y,ball,it was outside; the batter did not swing.
LQM8KMB6GF2V,ball,it missed the plate and the batter did not swing.
B0EDQWDF5ZP9,strike,then the batter watched the ball which was thrown at the corner over the plate.
S8SA0CL0IEWR,foul,the hitter swung, fouling the ball.
0IWXPN2ZD64M,strike,then the batter swung extremely hard, missing the ball.
IE38OSIBYYD0,play,then the batter made contact, hitting the ground ball which was picked up and thrown to the first baseman for the out.
RTJF43VZL0F0,play,then the hitter hit the ball into the outfield which was picked up by the outfielder on the first bounce which resulted in a hit.
