elapsed,401357,1617055655243,novice
JXFR4DIOIOLT,strike,and the batter swung and missed.
W7RCS05MWMPV,play,batter hit it too the outfield while safely getting to first base.
6L8Z95PDFLKW,out,the batter popped it up to right field.
5GDAOA2BXQAM,foul,the batter fouled it over the right field line.
SKPVZKV8NAN8,out,the batter hit a fly ball to left that was caught.
V60X5R8GGYYB,ball,the batter did not swing at a called ball.
E6J3FIFX33TA,play,the batter hit a base hit down the right field corner.
P6O984RHWFUV,play,the batter hit a ground ball to the third baseman who threw him out at first.
1N56IW1FDRJH,strike,the batter did swing at a called strike.
EU0LCNT2GE3N,foul,the batter fouled off the pitch.
