elapsed,565455,1617240054211,advanced
3Q68OZ6HCBQY,ball,it crossed the plate outside of the strike zone for a ball. 
UBRO5LPY6228,play,the batter drove the ball through the infield on the left side for a single. 
FGHDTQILQO24,ball,it crossed the plate below the strike zone for a low ball. 
JOP58NCT1YIV,strike,the batter swung but missed for strike three. However the catcher dropped the ball so he had the tag the runner as well for the out. 
YRR927690NZ0,play,the batter hit the ball to the 3rd baseman who threw the ball to second base for a force out. 
PNLWK8U9NGNK,strike,the batter swung and missed for strike two. 
EOW4S3H8MO5S,play,the batter hit the ball on the ground on the left side of the infield to the shortstop who threw the ball to first base for the force out. 
TWLXGB4C2BM8,play,the batter hit the ball on the ground to the 2nd baseman who threw the ball to 1st for a force out. 
LPZZS5GAFAXZ,play,the batter drove the ball over the fence in right field for a home run. 
P40AYO8X0LTY,play,the batter drove the ball to deep right-center field and over the wall for a home run. 
