elapsed,384561,1619126307620,advanced
31K7J686NLMK,play,the batter hit the ball on the ground.
LDKKV1HJNBMI,foul,the batter hit the ball into the stands which is a foul ball.
7U1WFTXY51R2,out,the batter hit the ball to the outfielder who caught the ball in the air.
FT2K3BUXW3IO,strike,the batter swung and missed for a strike.
CGBC82B59QDG,out,the batter hit the ball in the air where it was caught by the first baseman.
OSTZW4QA2MTH,foul,the batter hit the ball into the stands which is a foul ball.
MYXZRL58H4CS,play,the batter hit the ball on the ground back to the pitcher.
CV8SZ02DJNEI,ball,the batter did not swing and the umpire ruled that it was a ball.
JQ62QWH7E9EX,foul,the batter hit the ball into foul territory.
FJXFI7C0SQGI,ball,the batter did not swing and the umpire ruled that it was a ball.
