elapsed,348311,1620065822096,advanced
WMZYBE0HA9WN,strike,the batter swung and missed
XVLKR3N3CFPP,play,the batter hit a line drive to left-center field.
KR53KOHMODJU,strike,the batter didnt swing but the ball was in the strike zone.
9ETXKXP0A3Y9,out,the batter hit a line drive toward center but the second baseman caught it.
1NZCBT500HIW,foul,the batter hit the ball up and behind him out of play.
YLAL53KW6MGG,strike,the batter didnt swing and the ball was right down the middle in the strike zone.
K1B3L66QZ81A,ball,the batter didnt swing and the ball was thrown outside the strike zone.
W73GIS0XCMSR,foul,the batter swung and hit it out of play.
H0T0U2UGNCD7,foul,the batter hit the ball up and out of play.
RD0X9UHNRR22,out,the batter hit the ball in the air towards right field and was caught by the second baseman.
