elapsed,767466,1617062442469,intermediate
SZLSV1Z23E9J,strike,then the batter swung and missed.
X1J640ZYKXD2,out,then the outfielder caught it.
B011348E231B,strike,then the batter swung and missed.
B0T4426INAOI,play,then the batter hit it to second baseman and he threw him out.
SQ8V31ZZ40WO,foul,then the batter hit a foul ball into the stands.
GBPHBH7W2UTJ,ball,the batter did not swing as it was out of strike zone. Therefore it was a ball.
ZV2JFVYJGWG8,ball,then the batter did not swing as it was out of the strike zone.
90SOER4PLTWF,none,and the batter hit it out for a homerun.
RT4NTFUWC746,ball,then the pitcher threw the ball high to the batter, the batter did not swing and it is called a ball.
B7E04XA6ADP5,play,then the batter hit a ground ball to the shortstop.
