elapsed,379133,1619211206558,novice
JMK23D5R08IZ,play,the ball was hit on the ground
RKJ4ANV3HE2B,play,the batter hit a ground ball
JV01WQXI5BK1,ball,it was out of the strike zone
T18KHZFMCKU5,strike,it hit the strike zone
UXDL047B9U89,foul,the batter hit a foul ball
P04M5VMNA715,foul,the batter hit a foul ball
4RHOR6PAYZ22,play,the batter hit the ball on the ground up the middle
QC94DLVMB95B,foul,the batter hit a foul ball
RLVIAL1XK00R,out,the batter hit a fly ball
S3IDHPRZY2EG,out,the batter hit a pop up
