elapsed,548795,1619678778826,intermediate
Y5KJUDDWWCKG,ball,the ball landed outside of the strike zone. The batter did not swing at the ball.
2WQSSYKIWNMI,strike,the ball landed within the strike zone. The batter did not swing at the ball.
5R4ZAFBHWO5C,play,the batter hit a line drive down the middle that did not result in an out.
AO8XK0Y1BTYB,foul,the batter hit the ball in a way that caused the ball to fly back into the stands in foul territory.
ZKEJSJZX80B4,ball,the ball landed outside of the strike zone. The batter did not swing at the ball.
QN5SXRKISGOF,play,the batter hit the ball and it landed on the ground before reaching the shortstop. 
K2A7H9SMWR21,strike,the ball landed in the strike zone. The batter did not swing at the ball.
U7OPC7NAZRYG,ball,the ball landed outside of the strike zone. The batter did not swing at the ball.
8MYQDLORFDWR,play,the batter hit the ball and it landed on the ground before reaching the pitcher.
9GFCNU3ZP4QF,foul,the batter tipped the ball. The ball landed on the ground and went backward out of play. 
