elapsed,758251,1620066046668,intermediate
QNBTJWRTAX9L,ball,it landed outside of the strike zone for the umpire to rule it  ball
94EUYPS5JDXZ,ball,then it landed outside the strike zone for the Ump to rule it a ball 
IEB2LQZP5Z16,play,then the hitter hit ball to the 3rd baseman who caught it and threw the runner out
11QAQEC4RYWI,play,the batter hit a fly ball off the wall in left field for a stand up double
2YPZ3L7F0JP5,play,the hitter hit a grounnd ball to shortstop who fielded it and tried to throw him out at 1st
ILHVD8B6UQ0E,strike,the hitter took a swing and a miss which made it a strike
ZATVV77Z8UWT,foul,then batter took a swing and hit the ball foul and out of play
0L9IZYQY93Y8,ball,it landed too far inside the plate and too close the batter 
T8Q145DFPBSC,strike,the batter took a big swing and miss which made it a strike
IUTKJWTP05V7,strike,the pitcher threw a nice pitch over the plate and in the strike zone and the batter decided not to swing
