elapsed,1502867,1619675607790,intermediate
DU2UPEMYZ0Z4,ball,the ball was far outside the strike box. the batter did not swing
7X8R38SYPY0M,ball,the pitcher threw a ball just outside the strike box. the batter didn't swing
WP2BVGV0PFE3,strike,the batter didn't swing, although the ball was in the center of the strike box
52GJJUC67JZ9,strike,the batter didn't swing, but the ball was barely inside the strike box
T3W75HBG01ZH,ball,the ball was outside, and the batter didn't swing
7QIBZR0GV9GN,play,the batter hit the ball into center field and the outfielder wasn't able to catch the ball
XQT2KLB6Z0AF,out,the batter hit the ball into left field where it was caught in the air
310511CRZLID,strike,the ball was in the center of the strike box and the batter didn't swing
HSWPKCDJGTYH,foul,the batter made contact but the ball went into foul territory
HJDLMHYJPSPW,play,the batter hit a home run
