elapsed,832305,1616795428243,intermediate
4JOV00BTVFDW,strike,it went into the strike zone and the umpire called it a strike.
4PTH1PV4JA73,ball,it was low, hit the dirt and bounced off the catcher.
K0OY8MNS3PM4,foul,the batter hit the ball out of play.
9VK4LKMNUV1D,out,the batter hit the ball into centerfield where it was caught by the centerfielder.
049VCRS3P64Y,ball,the umpire didn't call it a strike.
3B6YLTRCJJTY,play,the batter hit a ground ball to the shortstop.
JLG8E69D9YTG,strike,the batter swung and missed.
OD3H72UKTFQB,foul,the batter hit the ball out of play.
5HEZ6QMS1ITY,strike,the batter swung and foul tipped the ball. A foul tip is considered a strike.
MMO8PYJYHX97,strike,the ball went into the strike zone and umpire called it a strike.
