elapsed,302525,1616792702122,advanced
I74F4ZOAOV18,play,slower roller to 3rd base that he beat out is a hit 
OZFD5R6DKRS1,strike,the batter swung and missed it so its a strike 
6ILVEP6CI7R4,foul,he hit it but it was out of play behind him so it was a foul ball
PJVU8G4N4HQD,out,the outfielder caught it while in the air so its a out 
TI8030INF5P2,strike,he swung and missed it so its a strike 
851F5MZ8OOIM,play,he got a hit because no one was able to get to it 
Z890VQ8MHEDX,ball,it was outside the zone so its a ball
V65RJ1UXYPKM,strike,foul tip so its a strikeout 
E95BUIF1OU3N,ball,pitched it outside the zone so its a ball
A78ZTKIB7S9A,ball,he pitched it way inside so it ended up being a ball
