elapsed,656781,1617238364912,intermediate
LWMERE3OHDKJ,strike,The batter swung at the ball and missed. This is a strike even though the ball was out of the strike zone.
DYUBIGQG4OG2,foul,The batter made contact with the ball and the ball went out of play.
H6RCAMGGCI1N,play,The batter hit the ball and nobody in the outfield caught it. The ball went over the wall for a home run.
SBHVWL1LY7I9,foul,The batter made contact with the ball and it went backwards and out of play.
BC50FOA5GINW,play,The batter made contact with the ball and it went to the gap in right. The ball was not caught in the air so it was a hit.
I9WRJHE7I3BX,strike,The ball went through the strike zone and the batter did not make contact.
E23T3M63SNBP,ball,The ball did not go through the strike zone and the batter did not swing.
ETE6JIWATJB9,play,The batter made contact with the ball and kept it in the field of play. The ball touched the ground before it was fielded.
80PGNIZEY50K,play,The batter made contact with the ball and kept it in the infield. The ball was fielded after it hit the ground.
O120XYKC4WPL,play,The batter made contact and the ball was in the field of play. The ball was fielded after it hit the ground and the play was made on first.
