elapsed,343959,1616881458103,advanced
AJX88NKX9QTB,out,batter hit the ball in the air where it was caught by the center fielder.
DZBKRPHMFOR6,ball,it did not cross the plate in the strike zone. The umpire called the pitch a ball.
6E0CQDJFAH5U,strike,The batter swung at the pitch and missed making it a strike.
BUGM49W06WXZ,strike,the pitch crossed the plate inside of the strike zone and was called a strike by the umpire.
8UQ54FUQKOCS,ball,it did not cross the plate in the strike zone. The umpire called the pitch a ball.
943AEET741DY,out,batter hit the ball in the air where it was caught by the center fielder.
VLTOMY766E2J,play,the batter hit the ball to the short stop within the field of play.
RS3W8NPD047U,out,batter hit the ball in the air where it was caught by the center fielder.
O10PAXPUOZ1F,ball,it did not cross the plate in the strike zone. The umpire called the pitch a ball.
BAXH258WE4LE,none,Video did not load
