elapsed,235211,1619290136241,advanced
19MJ0EPH7N6P,foul,The batter hit it into foul territory
I9M43USQHKGW,foul,the hitter hit it into foul territory
JXK9Y5OWBQYL,out,the 2nd baseman caught it on the fly
AQE83Z6MK9AE,out,the right fielder caught it
PP0QOG7TIWSP,play,the 1st baseman caught it on the hop and touched 1st
LPZ68LANRL31,strike,it crossed the strike zone
KTHAAVL9Q98J,out,Aaron Judge made the catch in right field
HU4RNGZ9E13X,ball,it did not cross the strike zone
HG89US602D0E,ball,it crossed the plate without touching the strike zone
COELLW8PZOQY,strike,the batter swung and missed
