elapsed,386444,1616880345821,intermediate
KA6ANNTEA347,out,The ball was hit.  The fielder caught the ball before it hit the ground
IBCK7IA7CMHH,out,The ball was hit.  The fielder caught the ball before it hit the ground
PLQQ0FAGD7KB,out,The ball was hit.  The fielder caught the ball before it hit the ground
WQVDGLV7DGI8,ball,The batter did not swing and the ball looked outside the strike zone to me. 
TJWWYVL3NHUM,play,The ball was hit fielded and the runner was thrown out at first. 
SFDKN2NVN5F0,strike,Fall balls are strikes unless the hitter has 2 already.
3K41UJKNE87B,strike,The hitter did not swing, but the ball was in the strike zone.  this is a strike. 
IJOHYBBYLO0V,play,This ball was hit in the field of play and was not caught before it bounced.  The runner made it to the base.
FM5ND1JMW2J3,play,This ball was hit in the field of play and was not caught before it bounced.  The runner made it to the base
KST1TTNOIHYN,strike,The hitter did not swing, but the ball was in the strike zone.  this is a strike. 
