elapsed,696065,1616054267704,novice
BO6WODQRBK98,strike,The umpire caught it after the batter swung and missed
HATWZD8O01N2,strike,The umpire caught it after the batter swung and missed
BMC9SSPB7NSD,play,The batter hit the ball and it was inside the field
PR7KAST0IC8E,play,The batter hit the ball inside the bounds of the field 
59XHSF1YZZBO,strike,The umpire caught it after the batter swung and missed
XE41CBGT1NBY,play,The batter hit the ball inside the field with the bat 
6432AH1LCY8M,strike,The batter swung but missed the ball and the umpire caught the ball 
E4FUJBDN61CU,ball,The throw from the pitcher was not good enough
2WI67S8F65AE,out,The batter hit it successfully but one of the outer field players caught the ball before it touched the ground
6HHE2VO1DS2U,out,The batter hit it successfully but one of the outer field players caught the ball before it touched the ground
