elapsed,480766,1616885696346,novice
4QSQ3VBH5MXZ,play,then the batter hit the ball and was not caught by the outfielder.
RFVG5NBNB9J6,out,then the batter hit the ball and the outfielder caught it in the air.
B6XNFE23O2NO,out,then the batter hit the ball and the outfielder caught the ball in the air.
08IEDJUWO669,strike,then the batter swung and missed the ball.
Y6XOBT0IZUJ5,foul,then the batter hit the ball out of play.
9WATGBWW5SNE,foul,then the batter swings and hits the ball out of play.
Q7Z9A6292YJT,foul,then the batter swings and hits the ball out of play.
PG2SRX2KSTA7,out,then the batter hit the ball and the outfielder caught the ball in the air.
BW6NYJUJZJTX,play,then the batter hit the ball and was not caught by the outfielder.
RGWI6OEZRXN2,strike,then the batter swung and missed the ball.
