elapsed,428683,1616879025404,advanced
5MDTUQGTCKZH,strike,The ball was over the plate and the batter did not swing.  The umpire ruled it a strike.
C7PUE9GWWYAW,ball,The ball was out of the strike zone and the batter did not swing.  The umpire ruled it a ball.
CLGCJ7KZ7WZX,out,The batter hit the ball to the outfield.  The left fielder caught the ball in the air for an out.
CNCPFGMM7E26,foul,The batter hit the ball and it was out of the field of play.  This is a foul ball.
2QXCE60TBL4L,play,The batter hit the ball back to the pitcher.  The pitcher fielded it and threw to first base for the out.
3RKKH9G707MG,play,The batter hit the ball back to the pitcher.  The pitcher fielded it and threw to first base for the out.
CRQ4AUGSIJRL,foul,The batter hit the ball and it was out of the field of play.  This is a foul ball.
9K9IHHL2DTDA,strike,The ball was over the plate and the batter did not swing.  The umpire ruled it a strike.
OTJPLW8L64PM,ball,The ball was out of the strike zone and the batter did not swing.  The umpire ruled it a ball.
2ESEH268SZQS,foul,The batter hit the ball and it was out of the field of play.  This is a foul ball.
