elapsed,401409,1619290292825,intermediate
6CO9YKI7HHTQ,play,the batter hit a ground ball and was thrown out.
5EKGBMXD4TZ8,play,the batter hit the ball on the ground and was thrown out.
PEAUUWZX7MRB,out,the batter hit the ball to the outfield in the air where it was caught.
MTJXHWN9614T,play,the batter hit the ball on the ground and was thrown out.
IDO0OPN66O9J,play,the batter hit the ball into the outfield and got on base.
OLKHGCWSP37X,out,the batter hit a line drive that was caught by the second baseman.
YZ7S8M3SOKEX,play,the batter hit the ball into the outfield where it dropped in for a hit.
068290CCFE25,foul,the batter hit the ball on the ground into foul territory.
VKRGOVF08LNW,strike,the batter swung at the ball and missed and the umpire indicated it was a strike.
1K791UFS5EAQ,play,the batter hit the ball on the ground where it was fielded by the infielder.
