elapsed,514362,1617053954671,intermediate
9IXGUUUVMS88,play,the batter hit ball on the ground and the infielder could not make a play.
XTYOYL96XTW4,foul,the batter hit ball out of play.
GNC2P7LHTJJL,out,the batter hit ball in the air in the outfielder caught the ball.
UPC7ZEBCEDNP,ball,the batter did not swing and the pitch was not a strike.
3W5P3AGDP6Y8,strike,the batter did not swing but pitch was called a strike by umpire.
CDVHR6SX97GY,strike,the batter did not swing but pitch was called a strike by umpire.
8O63P7TM3UB1,play,the batter hit the ball on the ground but was thrown out.
WJRP6EXNP91O,ball,the batter did not swing and pitch was called a ball.
88GNYV5V1T5L,play,the batter hit the ball on the ground but was thrown out.
UUDLZMDW9WE6,out,the batter hit the ball in the air in the outfielder caught the ball.
