ZK1QJKN7QT2Q,ball,the ball was not thrown through the strike zone. Additionally, the batter did not swing at the pitch.
WKIAO1SNZ7O9,ball,the ball was not thrown through the strike zone. The batter took a �check swing,� and the umpire behind the plate appealed to the first base umpire, who had a better view, to determine whether the batter completed a �full swing.� The first base umpire declared that the batter did not take a full swing, and therefore the pitch was called a ball, rather than a strike.
75XVC2M6XM6Z,ball,the ball was not thrown through the strike zone. Additionally, the batter did not swing at the pitch.
BCNTSLUNUBJQ,ball,the ball was not thrown through the strike zone. Additionally, the batter did not swing at the pitch.
DVTVF8YNKA86,ball,the ball was not thrown through the strike zone. Additionally, the batter did not swing at the pitch.
FJXFI7C0SQGI,ball,the ball was not thrown through the strike zone. Additionally, the batter did not swing at the pitch.
GAXSXT1YWAAR,ball,the ball was not thrown through the strike zone. Additionally, the batter did not swing at the pitch.
U7I8HGLX1WWG,ball,the ball was not thrown through the strike zone. Additionally, the batter did not swing at the pitch.
ERZUTNWJUF2Q,ball,the ball was not thrown through the strike zone. Additionally, the batter did not swing at the pitch.
09IIL1GTV6QD,ball,the ball appeared to be thrown in the strike zone, but the umpire called it a ball (and the batter did not swing).
8WY2QMY5FIK1,strike,the batter swung and missed.
1TWEE7PPIH4B,strike,it was in the strike zone.
RWU6BHSSL0T2,play,the batter grounded out to the second baseman.
U3SI5U9U1HE0,strike,the batter swung and missed.
33ID1QJSJQ1N,out,it was caught in the air.
6HKS15CHSUYF,none,there is no video.
3IHX0R4HFCYP,strike,the batter takes it in the strike zone.
L9OZJIH12KYN,play,and it was grounded to third.
044DXEZHB3IT,play,it was grounded out to short.
3WBIZOWQQHI6,strike,the batter swung and missed.
Y7PLAT0LPJI4,ball,The ball was inside. It was too close to the batters body and outside the stroke zone.
04OY5VH8G5I6,play,The hitter hit a ground ball to shortstop and a double play occured.
G7MZDR7CLRK7,foul,The hitter fouled it off and it was 0 strikes in the count, so it will be a strike.
MRBT9YYTXM0U,foul,the hitter hit a fly ball that went out of bounds.
705TYUIL64BW,strike,The hitter swung and missed.
RFQ7TCAYF0UK,out,Line drive toward center and the center fielder caught it.
A07U4JDHIFA8,ball,The pitcher through the ball outside and high, therefore it was a ball.
U7I8HGLX1WWG,ball,The pitcher threw the ball a little low, and the batter did not swing so it is a ball.
IS151T8VKZ78,play,The hitter hit the ball on the ground to the shortstop. It was a ground ball hit.
IRZFBDCT0ZLR,foul,The pitch was a foul tip, and because the catcher caught it, it will be counted as a strike. Therefore the batter is out
80NS57B50CH9,foul,then the batter hit the ball behind him, into the stands.
2IZFYOFVSVX1,play,then the batter hit the ball on the ground to the second baseman.
PW04S6K288ED,strike,then the batter didn't swing, and the umpire motioned that the pitch was a strike.
6BKA5DNLY42G,play,then the batter hit the ball into left field, but the left fielder didn't catch it. The batter safely reached first base.
71RYZ8WTY4PP,ball,it was outside of the strike zone and the batter didn't swing at it.
CR7PV6VZK706,out,then the batter swung and hit a fly ball into center field, which was caught by the center fielder.
EFHIXC69LX2K,none,the pitcher didn't throw the ball in this clip.
9JYXCX7HXIRJ,foul,then the batter swung and hit the ball on the ground and out of play toward the third base side.
8N4VO7H8TBVR,foul,then the batter swung and hit the ball in the air behind him, out of play.
2JV9UTUIC2S5,strike,then the batter didn't swing, but the ball was in the strike zone and the umpire motioned that it was a strike.
VEDCTDX4ETHA,out,The batter hit the ball into center field.  The fielder caught the ball in the air.
FMNPHMD80WZ4,play,The batter hit the ball which hit the ground before it was caught. 
AE727CSV3GY2,ball,The batter did not swing at the pitch which was outside the strike zone.  
T6ZAZ5S3VG4T,play,The batter hit the ball into the field of play which hit the ground before the fielder could catch it.
8DO1PRQ4LGUY,play,The batter hit the ball into the field of play which hit the ground before the infielder could catch it.
2IQQN6HOFWU9,foul,Batter hit the ball outside the field of play.
1TMNIWXMR2OM,ball,The batter did not swing at the pitch and the pitch was outside the strike zone.
SRI90DCX614I,play,The batter hit the ball into the field of play which hit the ground before the infielder could catch it.
LIP8PPJ1OT25,play,The batter hit the ball into center field.  The fielder caught the ball in the air. 
J5BU04G0SXTZ,ball,The batter did not swing at the pitch and the pitch was outside the strike zone.
11I2DOTYYIU2,strike,..the batter swung his bat at the ball, but did not hit it at all. That makes it a strike regardless of where the pitch is located.
MRP2EAZJL6EU,foul,...the batter swung at it and hit the ball with his bat. However, it went into foul territory, towards the dugout.
JE7Q03R6QR9Q,foul,...the batter swung at the ball and hit it. However, it was not hit into fair territory. It went in the air backwards, landing in the stands somewhere behind home plate.
NNYACZC84ESF,play,...the batter hit the ball with his bat, and it went into fair territory. The ball bounced once or twice before the fielder caught it with his glove, making it a ground ball rather than a fly ball.
DKL1ZISRGL1Y,out,...the batter hit the ball and it was caught by a fielder before it hit the ground. The ball was in foul territory, but it still would be recorded as a fly out.
EWXAJGHB0T2K,strike,...the batter did not swing his bat, but the pitch was in the strike zone. The ball was directly above home plate. It was also at a height below the batter's armpits but above his knees.
2773P63P1ELQ,ball,...the batter did not swing at the pitch with his bat, and the ball was outside the strike zone. Specifically, the pitched ball was both outside (not over the plate) and low (below the level of the batter's knees). Either of these conditions would make it a ball rather than a strike.
259H7C6OWTDT,play,...the batter swung his bat and hit the ball. The ball landed in fair territory (between the first and third base lines) and bounced a few times before a fielder caught it, making it a ground ball.
G0JLNDQCDOTI,play,...the batter swung at the pitch and hit the ball into the outfield, in fair territory. The ball was not grabbed by a fielder until it bounced off the ground.
MLIJUX5S1AOG,foul,...the batter swung his bat and connected with the pitch. The ball went down and bounced backwards, behind the catcher, making it a foul ball.
CFL936CCUN74,play,The batter hit the ball on the ground to the shortstop who threw him out at first base.
4B03ERPBR74V,out,the batter hit the ball in the air and the shortstop caught the ball in his glove before it hit the ground.
7IZXYPRPCVVE,play,the batter hit the ball and it went over the outfield fence for a home run.
7Q78KMIB4IF3,ball,it bounced on the ground outside of the strike zone which is marked on the TV broadcast screen.
FFHIBVINRMQ7,out,the batter hit the ball in the air and the first baseman caught the ball in his glove before it hit the ground.
42K1LT3NDMY2,strike,The batter hit the ball but it went into the stands in foul territory, in this case behind home plate.
U5KUOLVC0D2E,foul,The batter hit the ball but it went into the stands in foul territory, in this case down the right field line.
42ZSWC3NU4DQ,strike,the batter swung and missed the ball completely (i.e. did not make contact).
6C9JA2SBK6PI,strike,the batter swung and missed the ball completely (i.e. did not make contact).
KE7YR4ZYRVLA,ball,it was caught by the catcher outside of the strike zone which is marked on the TV broadcast screen and the batter did not swing.
MCOMR48Q9M79,ball,pitch outside the strike zone
2FXPU50WB6SW,none,there is no video/will not play
J6MOGZ549AYF,foul,ball landed outside the foul post
2JQS5XYGX3QA,ball,pitch outside strike zone
HGDZSOCLWJOB,strike,pitch in the strike zone / ump ruling
FW8XUW52ZS6P,ball,pitch outside strike zone
2BIG0VSG7D8Y,play,it was a ground ball and thrown out at first
2VVMU86Y6HYM,out,the player caught it in the air
30P8TPWVYULM,play,it was a home run
NKUDMJ8TC790,ball,pitch outside strike zone
47WHTWBB4F6Q,ball,the batter did not swing and the umpire called the pitch a ball.
23BXWGB4MSAH,foul,the batter hit the ball however the ball was not in play, it was out of bounds
FPU1ALRRBY0N,play,the hitter hit the ball, it was in bounds and the hitter made it safe to 1st base
9LT7RCBI8BH5,strike,the batter took a swing at the pitch, he missed so therefore it was a strike
IJKIU05QXV7H,foul,the hitter hit the ball however it was out of bounds
J4DIZ8GMXBKW,foul,the hitter hit the ball but it was out of bounds
2NA4MHNRBE9U,out,the hitter hit the ball and the ball was caught by a player in the outfield
G0TNP1HSDNX3,strike,the hitter took a swing at the ball but he missed
OGY7H7XXM0U1,foul,the hitter hit the ball but it was out of bounds
